,id,full_text,favorites,retweets,created_at
291,1549902834686201861,This 2022 housing bust will be worse than 07-08.  https://t.co/WVJpl5B4Xz - the fed has no data - Zillow a much better source #economist #trader 40 years of artificially low interest rates coming to roost,1,0,2022-07-20 23:43:26+00:00
292,1549902285282676738,"Like most ppl, i thought RBA board was filled with economists, not business ppl. 

Does this partly explain RBA interest rate hikes as soon as ALP won fed govt? Why not do all this during previous govt? 

Yes, I know this is simplistic &amp; there are other factors, still.

#auspol https://t.co/AH9bG6FQjH",5,2,2022-07-20 23:41:15+00:00
293,1549901837800579072,@ASlavitt We don't need better communicators or the msg spoon fed. We need to unify behind a common goal and stop diluting our msg with internal squabbles over who's special interest is more important or who's needs aren't being met. Now is not the time. We win all or we lose all. Endgame.,9,1,2022-07-20 23:39:28+00:00
294,1549901401819693056,"The Fed Is Upside-Down on Inflation and That's a Big Risk https://t.co/k3FDcizNrm via @YahooFinance 

Nope..! its trying to save Americans asses from @SenateDems @HouseDemocrats @SenateGOP @HouseGOP overspending being they paid $562,388,232,682.17 in interest on US debt in 2021 https://t.co/0l1tSBfEFx",0,0,2022-07-20 23:37:44+00:00
295,1549900858862739457,"@JohnJHarwood The Fed has made it clear that they raised interest rates with the intent to halt wage increases by causing mass layoffs which will slow spending and drive us into a recession all in hopes of forcing corporations to lower their prices. 

All before pivotal elections.",2,3,2022-07-20 23:35:35+00:00
296,1549900472525459456,"The Fed pays all interest income back to the Treasury minus 6% for the banking cartel.

The debt is an illusion. A petty accounting trick.

I will rather be broke holding Bitcoin than have a million cuck bucks. https://t.co/T3z9bJwnKy",0,0,2022-07-20 23:34:03+00:00
297,1549900030651162624,"@abidsensibull Fed may not raise 100 BP but will raise 75 BP in July and another 75 - 1 BP before end of year, it means US interest rate will at least be double of what it’s now. Unless RBI increase interest rate, FII will continue to sell. In either condition, pressure will continue on nifty",0,0,2022-07-20 23:32:17+00:00
298,1549899412134060033,"@dergigi Tech industries are particularly sensitive to fed interest hike because of ""future cash flow"", S&amp;P are less sensitive",1,0,2022-07-20 23:29:50+00:00
299,1549899388310487042,@chase_riepl @EvanMcMullin @SenMikeLee Visit the website. Evan is for improving supply side variables by eliminating tariffs that did not have the intended effect. Controlling demand side variables by cutting wasteful spending. The fed needs to raise interest rates.,4,0,2022-07-20 23:29:44+00:00
300,1549899376998227969,"@SeanCrutchfiel6 @R_Yshua @Snowden That farmer has to take out a loan since the purchasing power of the dollar has crashed over 98% since 1913. 

On top of that the only reason we pay income tax is so that our government can pay the ‘interest’ from the money they borrow from the Fed. 😅",0,1,2022-07-20 23:29:41+00:00
301,1549898677669441536,"@DiShu000111 @vibhasjha1 Us fed increasing their interest rate , that means outflow of capital from India , that means rupee depreciate, Depreciation of currency means your exports becomes cheaper in international market and therefore export increases.",2,0,2022-07-20 23:26:55+00:00
302,1549897668624777217,"$USD

🇺🇸

📰 Event: Fed Interest Rate Decision 

⚠️ Importance: High 🔥🔥🔥 
⌚ When: 2022-07-27 19:00 GMT 
⏳ In: 6d, 18h, 41m 

#audusd #btcusd #eurusd #gbpusd #nzdusd #usdcad #usdchf #usdjpy #xagusd #xauusd #xptusd 

#trading #forex #USD #news #trends",0,0,2022-07-20 23:22:54+00:00
303,1549897286360084480,"Several macroeconomic factors could lead to this pullback. The Fed is expected to raise interest rates by another 75 basis points at its July 26-27 meeting, which is generally bearish for the crypto market. If Bitcoin falls, Ethereum will surely fall with it.#btc",4,0,2022-07-20 23:21:23+00:00
304,1549891553941983232,June 2022 PPI come out at a only 11.3%; looks like those interest rates hikes are stopping inflation in it's tracks! Good work Fed!!! https://t.co/PKujq52L6P,3,0,2022-07-20 22:58:36+00:00
305,1549889795572244481,@MacroAlf Interesting how in the 1950's inflation became meaningful. Did the fed policy change to start changing interest rates cause this? The policy change I read a while ago happened sometime in maybe 50's-70's,0,0,2022-07-20 22:51:37+00:00
306,1549889680996540416,"“Oh, you couldn’t afford a house before? Now you REALLY can’t afford a house with this interest rate hike. You’re welcome.” -Fed",2,0,2022-07-20 22:51:10+00:00
307,1549888422050947072,"@Benji_MK_ @olimukanya @theRealKiyosaki @rhaymboma This inflation is mainly due to supply shocks and the fiscal and monetary policies implemented by the US government . It should last a while because it’s around 8%and 7% . For the Fed to bring it down , they have to raise interest rates",1,0,2022-07-20 22:46:10+00:00
308,1549888150977142784,The fed funds rate increase directly affects other interest rates. What does this mean for consumers? Contact me to discuss by leavine a comment or call me at 757.552.8406. https://t.co/5FvFwTiBya,0,0,2022-07-20 22:45:05+00:00
309,1549887583852937216,"It's because the interest rate is spiking causing the monthly mortgage payments to shoot way up on 30-year fixed. 15 yr fixed still isn't bad.

Most of this is because the FED stopped buying mortgage back securities in May. Market saw a massive slowdown in June https://t.co/8objhpkfs0",0,0,2022-07-20 22:42:50+00:00
310,1549887377484693504,@RunninXC @OuroborosAnarc1 @kw1979 @Noahpinion I disagree. Deficit reduction is disinflationary and increasing taxes (primarily through closing loopholes) on high earners helps fund that deficit reduction. While I do think Fed interest rate increases are appropriate I greatly prefer this approach coupled with gradual rate…,1,0,2022-07-20 22:42:00+00:00
311,1549887117274349569,"@jasongoepfert It would seem that there would need to be a shift in liquidity providers. These rallies could short covering, with the massive amount of short interest that's on the books. Until the Fed and or other key CBs reverse and provide liquidity, it's hard to see a sustained upside.",0,0,2022-07-20 22:40:58+00:00
312,1549886216891379713,@Bigdaddyape6969 @AMC_Apee Naw. The Fed just gave them the lowest interest rate possible.,1,0,2022-07-20 22:37:24+00:00
313,1549885843271188481,@profarmer Do you really believe that? This is not about traditional fundamentals but macro forces Ike inflation and Fed interest rate hikes.,0,0,2022-07-20 22:35:55+00:00
314,1549885475401281536,"@yassineARK The market is in turmoil at the moment. With the Fed raising interest rates again and inflation, although the current rise is optimistic, I believe it will fall again in the near future or tomorrow.",1,0,2022-07-20 22:34:27+00:00
315,1549885311823536130,"From Quartz: ""The rapid pace of the Fed’s hikes, alongside recession fears, has boosted the value of the dollar against the euro and other currencies. That’s making American exports more expensive for other countries —""
https://t.co/obePFyHXqo",1,0,2022-07-20 22:33:48+00:00
316,1549884193303367680,"$TSLA sold 75% of their $BTC.
Top set. Tomorrow ECB Meeting. Tuesday FED will follow. Both will hike interest rates more than market has priced in.

So guys. Who wanna argue about bull market yet? 😛",3,0,2022-07-20 22:29:21+00:00
317,1549881897291055104,another fed interest hike https://t.co/Pjk4VyuQNm,1,0,2022-07-20 22:20:14+00:00
318,1549881570168913921,"@zerohedge 👀✍️📉
So far we have:
Tesla sold BTC
The third largest Bitcoin wallet transferred half of its Bitcoin to Coinbase (More sell pressure)
FED meeting next week (Increase interest rates, again)
Russia wants to expand the Ukraine war
Tremendous Inflation
Famine
Energy crisis",39,3,2022-07-20 22:18:56+00:00
319,1549880623992537095,The fed funds rate increase directly affects other interest rates. What does this mean for consumers? Contact us to discuss. https://t.co/39tSGxbDqY,0,0,2022-07-20 22:15:10+00:00
320,1549880051297968128,"1% in six days....

The Fed’s next interest rate hike ‘might be the biggest in decades.’ So we asked 6 real estate pros: What might that do to mortgage rates? https://t.co/4CpIq71P5a",0,0,2022-07-20 22:12:54+00:00
321,1549879862248484865,"@joshua_landis @WSJ Rising inflation &amp; interest rates as Fed tightens money means recession risk is very high. Hard to see oil demand rising much this yr. 
In next yr or 2 EVs could be dominant in Europe &amp; China which will increasingly impact demand for oil.
+ Russia.
It's a complex balance.",0,0,2022-07-20 22:12:09+00:00
322,1549879621151236097,The Fed Shouldn’t Raise Interest Rates Too Quickly https://t.co/aQTRfxNvsj,0,0,2022-07-20 22:11:11+00:00
323,1549879319794688000,@nargis007 if Fed raises interest by 1% next week then markets will tank as 0.75% factored in,1,0,2022-07-20 22:09:59+00:00
324,1549876898422960128,The fed funds rate increase directly affects other interest rates. What does this mean for consumers? Contact with us to discuss. https://t.co/X8VIAyHawr,0,0,2022-07-20 22:00:22+00:00
325,1549876097612922883,#Bitcoin #Btc All you getting excited over a little mini fake ass 💩 pump is hilarious 😂! Down from $69k trend is still down! Fed raising interest rates ! Risky assets will suffer &amp; inevitable there will be many more #Crypto collapses! @naturalbabes @cryptomanran @Nishant_Bliss https://t.co/nckNP0UBnb,2,1,2022-07-20 21:57:11+00:00
326,1549875946211115010,Five ways the Fed’s next interest rate hike could affect you | ⁦@CNBC⁩  https://t.co/bLxZjUNYLl,0,0,2022-07-20 21:56:35+00:00
327,1549875584150667264,"@BigBagOfH2O Yes, because the Fed raised interest rates",0,0,2022-07-20 21:55:09+00:00
328,1549875536520003585,"""PELOSI PAY CUT"": EXPERTS SAY DEM-CREATED INFLATION CAUSED PEOPLE TO LOSE A MONTH OF PAY IN A YEAR😥

With high interest rates (Fed funds rate expected to ⬆️3/4%), the dream of owning a home is dying as socialism kills financial independence—See Tweets👆

https://t.co/pbae6txFju",3,1,2022-07-20 21:54:57+00:00
329,1549875455158804481,This is why the Fed is going to hike interest rates https://t.co/FWXd90uu1N,0,0,2022-07-20 21:54:38+00:00
330,1549871998544797696,"@frankoz95967943 Sensei, manipulation of USJPY in play? 
If the swaps cause markets to rip, when is FED going to swap back? 

After the raise interest rates you think?",1,0,2022-07-20 21:40:54+00:00
331,1549871875563474944,"lawsuit in fed court accuses US government of stonewalling because they won’t release documents pertaining to the employment &amp; potential conflicts of interest involving Christine Grady, Ph.D., chief of the NIH Dept of Bioethics &amp; WIFE of White House Chief Medical Advisor Dr.Fauci",0,0,2022-07-20 21:40:25+00:00
332,1549871344468107264,@rory_fans I will love seeing Rory tee it up but the Fed Ex just doesn’t mean anything to me. Winning the individual events is what matters but the money grab holds no interest to me.,0,0,2022-07-20 21:38:18+00:00
333,1549869521799942146,"The problem is, Williams says, the Fed has one tool to slow rising prices: interest-rate hikes.

But this strategy for slowing down price increases makes Americans even poorer.

https://t.co/42J1gGcAEB via @BusinessInsider",0,0,2022-07-20 21:31:03+00:00
334,1549869479508578304,The Fed’s next interest rate hike ‘might be the biggest in decades.’ So we asked 6 real estate pros: What might that do to mortgage rates? https://t.co/bVHTsb35ua,0,0,2022-07-20 21:30:53+00:00
335,1549869434218680321,"The problem is, Williams says, the Fed has one tool to slow rising prices: interest-rate hikes.

But this strategy for slowing down price increases makes Americans even poorer.

https://t.co/aJG6TWoxvW",0,1,2022-07-20 21:30:42+00:00
336,1549867011324493824,"Wall Street closed higher on Wednesday with the tech-heavy Nasdaq booking a nearly 2% gain on positive earnings signals with a wary eye on inflation and more interest rate hikes by the Fed.
https://t.co/prgrXBFXuA",4,1,2022-07-20 21:21:05+00:00
